business_name,category,borough,latitude,longitude,poi_type,description
M CAFE SKYVIEW INC,unknown,QUEENS,40.75593418633,-73.83604201944,restaurant,unknown restaurant in QUEENS
4AM BAR,unknown,BROOKLYN,40.69894652159,-73.91687242656,restaurant,unknown restaurant in BROOKLYN
BABY LUC'S,pizza,BROOKLYN,40.68012825643,-73.99696066451,restaurant,pizza restaurant in BROOKLYN
ANEW CAFE & GOODS,unknown,MANHATTAN,40.73402168829,-74.00623515531,restaurant,unknown restaurant in MANHATTAN
TEAPULSE,unknown,MANHATTAN,40.71461634177,-73.99809176322,restaurant,unknown restaurant in MANHATTAN
HAPPY L FOOD INC,unknown,MANHATTAN,40.75050916477,-73.98947917044,restaurant,unknown restaurant in MANHATTAN
WESTCHESTER LATIN RESTAURANT CORP.,unknown,BRONX,40.8239520259,-73.89461730235,restaurant,unknown restaurant in BRONX
PHO DRAGON,unknown,MANHATTAN,40.73665398429,-73.99515385089,restaurant,unknown restaurant in MANHATTAN
LA VENTANA,unknown,QUEENS,40.75302133603,-73.90637729644,restaurant,unknown restaurant in QUEENS
CCNY CAMPUS EATS INC.,unknown,MANHATTAN,40.81918902474,-73.95022086636,restaurant,unknown restaurant in MANHATTAN
CGTENANT LLC,unknown,MANHATTAN,40.73910196003,-73.98977327391,restaurant,unknown restaurant in MANHATTAN
The Rose Den,unknown,QUEENS,40.57913294122,-73.83680530785,restaurant,unknown restaurant in QUEENS
5S,unknown,MANHATTAN,40.72765213738,-73.97931555798,restaurant,unknown restaurant in MANHATTAN
QM DESSERT LAB LLC,unknown,QUEENS,40.76071713201,-73.83331926632,restaurant,unknown restaurant in QUEENS
BIG STEPPAS ATLANTIC DELI & GROCERY,unknown,BROOKLYN,40.67628029492,-73.90978057085,restaurant,unknown restaurant in BROOKLYN
MAMAN,unknown,MANHATTAN,40.70728718591,-74.01209017717,restaurant,unknown restaurant in MANHATTAN
SWEETGREEN,unknown,MANHATTAN,40.73761158781,-73.99016683033,restaurant,unknown restaurant in MANHATTAN
AUBI & RAMSA,unknown,MANHATTAN,40.73483155828,-73.99893192796,restaurant,unknown restaurant in MANHATTAN
XI'AN FAMOUS FOODS,unknown,MANHATTAN,40.7086793097,-74.00506773717,restaurant,unknown restaurant in MANHATTAN
NO1 CHINESE KITCHEN SI INC.,unknown,STATEN ISLAND,40.59767428432,-74.08420010998,restaurant,unknown restaurant in STATEN ISLAND
BOOL GGOT 7 INC.,unknown,QUEENS,40.76279193978,-73.80527972695,restaurant,unknown restaurant in QUEENS
MAKO,unknown,MANHATTAN,40.75104905549,-73.98266485226,restaurant,unknown restaurant in MANHATTAN
KIM'S KIMBAP,unknown,MANHATTAN,40.73636037074,-73.99754987291,restaurant,unknown restaurant in MANHATTAN
CHAHALO,unknown,MANHATTAN,40.71642514279,-73.99800874216,restaurant,unknown restaurant in MANHATTAN
5TH & MAD,irish,MANHATTAN,40.74950656455,-73.98309835313,restaurant,irish restaurant in MANHATTAN
NOBODY'S PERFECT,unknown,MANHATTAN,40.7603248018,-73.99507631753,restaurant,unknown restaurant in MANHATTAN
BRAISIN HELL LLC,unknown,BRONX,40.8553218853,-73.88904381487,restaurant,unknown restaurant in BRONX
THE 6,caribbean,BRONX,40.82817894268,-73.85015446543,restaurant,caribbean restaurant in BRONX
DARUCHINI RESTAURANT AND CAFE,unknown,BROOKLYN,40.67827055599,-73.87007649977,restaurant,unknown restaurant in BROOKLYN
QINGDAO,chinese,QUEENS,40.75846921347,-73.82961058984,restaurant,chinese restaurant in QUEENS
SHUN WON FLUSHING,chinese,QUEENS,40.75738972005,-73.8290719241,restaurant,chinese restaurant in QUEENS
PIZZA & PASTA CITY,unknown,QUEENS,40.73206174138,-73.84916630162,restaurant,unknown restaurant in QUEENS
VOJON BILASH INC.,unknown,BROOKLYN,40.67877435917,-73.86661081079,restaurant,unknown restaurant in BROOKLYN
NOFLEX,unknown,MANHATTAN,40.74611720642,-73.98626066979,restaurant,unknown restaurant in MANHATTAN
SIMPLY GREEK,greek,BROOKLYN,40.67538652178,-73.98116683808,restaurant,greek restaurant in BROOKLYN
NEW KING GARDEN,unknown,QUEENS,40.6878408812,-73.83344084044,restaurant,unknown restaurant in QUEENS
DUCK ISLAND CAFE,unknown,BROOKLYN,40.65823284194,-73.96336338461,restaurant,unknown restaurant in BROOKLYN
SAMRAH COFFEE CORP.,unknown,QUEENS,40.76868117271,-73.91106289094,restaurant,unknown restaurant in QUEENS
FOK NOODLES,chinese,MANHATTAN,40.71372976759,-73.99738838378,restaurant,chinese restaurant in MANHATTAN
FERMENTO,unknown,MANHATTAN,40.72913056707,-74.00523166033,restaurant,unknown restaurant in MANHATTAN
FIRESIDE CAFE INC.,unknown,BROOKLYN,40.60512165931,-73.99909607018,restaurant,unknown restaurant in BROOKLYN
STREET VEGAN LLC,unknown,MANHATTAN,40.75406823942,-73.98232117075,restaurant,unknown restaurant in MANHATTAN
DAVE'S HOT CHICKEN,unknown,QUEENS,40.73384018201,-73.87157703381,restaurant,unknown restaurant in QUEENS
GYOZA SHOP,unknown,BROOKLYN,40.71700233165,-73.95862332091,restaurant,unknown restaurant in BROOKLYN
WENDY'S,hamburgers,MANHATTAN,40.73558064726,-73.99263166309,restaurant,hamburgers restaurant in MANHATTAN
FRATELLINI RG INC.,unknown,QUEENS,40.643905973,-73.78309579056,restaurant,unknown restaurant in QUEENS
WTC4 BY PONTUS FRITHIOF CORP,unknown,MANHATTAN,40.71002378592,-74.01146305684,restaurant,unknown restaurant in MANHATTAN
VANTAGE ROOFTOP,unknown,BROOKLYN,40.70742821331,-73.93432624299,restaurant,unknown restaurant in BROOKLYN
RAINBOW ADULT DAYCARE LLC,unknown,MANHATTAN,40.83181138634,-73.94281428178,restaurant,unknown restaurant in MANHATTAN
PUNJABI CHAAP CORNER,unknown,MANHATTAN,40.74235639659,-73.98267434024,restaurant,unknown restaurant in MANHATTAN
CAVA,mediterranean,MANHATTAN,40.70583552358,-74.00851559793,restaurant,mediterranean restaurant in MANHATTAN
COFFEE & CHISME,unknown,MANHATTAN,40.75800339917,-73.97759514059,restaurant,unknown restaurant in MANHATTAN
CAFE MSMN,unknown,BROOKLYN,40.71999724597,-73.94628004026,restaurant,unknown restaurant in BROOKLYN
CHUNG DDUK,unknown,MANHATTAN,40.74740722394,-73.98609077806,restaurant,unknown restaurant in MANHATTAN
FULL TANK MOTO CAFE,unknown,MANHATTAN,40.71162714277,-73.99391483832,restaurant,unknown restaurant in MANHATTAN
TRINI/ISLAND BURGER,unknown,BROOKLYN,40.71374761327,-73.935986522,restaurant,unknown restaurant in BROOKLYN
FRANKO'S GARAGE,unknown,QUEENS,40.78295429862,-73.8404239499,restaurant,unknown restaurant in QUEENS
TEN TAN,chinese,BRONX,40.88260656712,-73.88017045603,restaurant,chinese restaurant in BRONX
MOSS CAFE,unknown,MANHATTAN,40.75441373505,-73.98021317952,restaurant,unknown restaurant in MANHATTAN
FABIO'S PIZZERIA,pizza,BROOKLYN,40.72221254062,-73.94122751479,restaurant,pizza restaurant in BROOKLYN
MAISON HARLEM,french,MANHATTAN,40.81208340263,-73.9514364079,restaurant,french restaurant in MANHATTAN
FIRST RAY OPERATIONS (NEW YORK) LLC,unknown,MANHATTAN,40.73818285869,-73.99624712497,restaurant,unknown restaurant in MANHATTAN
3 LUIGIS PIZZERIA,unknown,BROOKLYN,40.68812325956,-73.96274112142,restaurant,unknown restaurant in BROOKLYN
ATOMIC WINGS,chicken,MANHATTAN,40.71549456546,-74.00520533478,restaurant,chicken restaurant in MANHATTAN
BLOSSOM’S SOUL FOOD FUSION EXPRESS,unknown,BROOKLYN,40.71374761327,-73.935986522,restaurant,unknown restaurant in BROOKLYN
HIMALAYAN YAK,asian/asian fusion,QUEENS,40.74664473852,-73.89321706506,restaurant,asian/asian fusion restaurant in QUEENS
EMMA JUICE BAR LLC,unknown,BROOKLYN,40.67052500268,-73.93015945305,restaurant,unknown restaurant in BROOKLYN
JERK SMOKE AND CO,unknown,BROOKLYN,40.68461645466,-73.94483755816,restaurant,unknown restaurant in BROOKLYN
MILAGROS SPANISH FOOD RESTAURANT INC,unknown,MANHATTAN,40.8611183436,-73.92606131142,restaurant,unknown restaurant in MANHATTAN
50A STAND,unknown,MANHATTAN,40.75998287484,-73.98034868807,restaurant,unknown restaurant in MANHATTAN
LA OFICINA 759,unknown,BROOKLYN,40.71175027097,-73.9427878274,restaurant,unknown restaurant in BROOKLYN
JOYS' CAFE NYC INC.,unknown,MANHATTAN,40.71544251469,-73.99795105486,restaurant,unknown restaurant in MANHATTAN
ZIEGFELD BALLROOM,unknown,MANHATTAN,40.76300479925,-73.98003373313,restaurant,unknown restaurant in MANHATTAN
PEKING KITCHEN,chinese,BRONX,40.85446082285,-73.86654992032,restaurant,chinese restaurant in BRONX
Detroit Pizza Bruh LLC,unknown,BROOKLYN,40.6312458775,-74.0278671107,restaurant,unknown restaurant in BROOKLYN
PANDA EXPRESS,unknown,BROOKLYN,40.69129098632,-73.99160526434,restaurant,unknown restaurant in BROOKLYN
HALAL SANDWICH SHOP,moroccan,QUEENS,40.76752910738,-73.91201389999,restaurant,moroccan restaurant in QUEENS
SPACE 54,unknown,QUEENS,40.71530241258,-73.91290196451,restaurant,unknown restaurant in QUEENS
HAM'S CATERING,unknown,QUEENS,40.7399274278,-73.94722019586,restaurant,unknown restaurant in QUEENS
GREAT WALL RESTAURANT,chinese,BRONX,40.85899256926,-73.89903346433,restaurant,chinese restaurant in BRONX
WAVE JUICE,unknown,QUEENS,40.68223806543,-73.76690088596,restaurant,unknown restaurant in QUEENS
ESSEN,american,MANHATTAN,40.75965768113,-73.97378273696,restaurant,american restaurant in MANHATTAN
MAMA'S CUPBOARD,unknown,MANHATTAN,40.75406823942,-73.98232117075,restaurant,unknown restaurant in MANHATTAN
NEW MULAN,chinese,QUEENS,40.76033055259,-73.82987293105,restaurant,chinese restaurant in QUEENS
Orchard Beach Grill (section 10),unknown,BRONX,40.86515325279,-73.80283849787,restaurant,unknown restaurant in BRONX
House Burger,unknown,BRONX,40.87139605453,-73.8644041771,restaurant,unknown restaurant in BRONX
JM METRO SERVICES LLC,unknown,MANHATTAN,40.75819445658,-73.98909533195,restaurant,unknown restaurant in MANHATTAN
POPEYES,unknown,MANHATTAN,40.7187192406,-73.98881321748,restaurant,unknown restaurant in MANHATTAN
CARNE,unknown,MANHATTAN,40.74445446102,-73.99254406489,restaurant,unknown restaurant in MANHATTAN
BRONX BURGER CO.,unknown,MANHATTAN,40.75920425609,-73.98653590503,restaurant,unknown restaurant in MANHATTAN
SONNYBOY,unknown,MANHATTAN,40.72059952915,-73.9901513121,restaurant,unknown restaurant in MANHATTAN
MANSO RIKI TAKI FLOW RD,unknown,MANHATTAN,40.86510851064,-73.92502645494,restaurant,unknown restaurant in MANHATTAN
CHANGXIANG HUANG,unknown,QUEENS,40.76785005764,-73.79096143914,restaurant,unknown restaurant in QUEENS
LA BAGEL DELIGHT COURT,unknown,BROOKLYN,40.69113179499,-73.99168100999,restaurant,unknown restaurant in BROOKLYN
GREAT WALL,chinese,MANHATTAN,40.85093444575,-73.93843125019,restaurant,chinese restaurant in MANHATTAN
PROMISE HOSPITALITY GROUP LLC,unknown,MANHATTAN,40.72081941362,-74.00524182817,restaurant,unknown restaurant in MANHATTAN
UWS COLUMBUS LLC,unknown,MANHATTAN,40.78565851771,-73.97278662442,restaurant,unknown restaurant in MANHATTAN
SABANA LOUNGE,spanish,BRONX,40.82835314066,-73.88184038807,restaurant,spanish restaurant in BRONX
HELLO HELLO BAR AND CAFE,unknown,MANHATTAN,40.74542063814,-73.99287236872,restaurant,unknown restaurant in MANHATTAN
Respite Center/The Roosevelt Hotel,unknown,MANHATTAN,40.75453123971,-73.97739779468,restaurant,unknown restaurant in MANHATTAN
IG NIGHT,chinese,QUEENS,40.75183450321,-73.83292651009,restaurant,chinese restaurant in QUEENS
COMPASS,unknown,STATEN ISLAND,40.61907141813,-74.08585173936,restaurant,unknown restaurant in STATEN ISLAND
TED'S MONTANA GRILL,american,MANHATTAN,40.76072947435,-73.9804964671,restaurant,american restaurant in MANHATTAN
Panino Toasty Delicious,unknown,BROOKLYN,40.63216591949,-73.9950822066,restaurant,unknown restaurant in BROOKLYN
THISBOWL 65 BLEEKER ST LLC,unknown,MANHATTAN,40.74391059883,-73.9878670627,restaurant,unknown restaurant in MANHATTAN
NIIKU'S RESTAURANT,unknown,BRONX,40.83518044854,-73.86308333794,restaurant,unknown restaurant in BRONX
47TH TAVERN CORP,unknown,MANHATTAN,40.75631814868,-73.97775813802,restaurant,unknown restaurant in MANHATTAN
LECHONERA EL FOGON ALI,unknown,BRONX,40.86480779469,-73.89204681413,restaurant,unknown restaurant in BRONX
BLANCA'S BAKERY INC,unknown,BROOKLYN,40.60617565733,-74.00088593729,restaurant,unknown restaurant in BROOKLYN
DA DAMASO,unknown,STATEN ISLAND,40.55050572657,-74.15045466172,restaurant,unknown restaurant in STATEN ISLAND
"STRAND BOOK STORE, INC.",unknown,MANHATTAN,40.73339570295,-73.99105869841,restaurant,unknown restaurant in MANHATTAN
BATHHOUSE,unknown,BROOKLYN,40.68496555897,-73.97982282312,restaurant,unknown restaurant in BROOKLYN
BIRRIALES4 LLC,unknown,MANHATTAN,40.74200088235,-74.00086970665,restaurant,unknown restaurant in MANHATTAN
COCOTAZO LLC,unknown,MANHATTAN,40.79206047304,-73.93985465298,restaurant,unknown restaurant in MANHATTAN
MISTER EVERYTHING,unknown,QUEENS,40.75900939296,-73.92776695899,restaurant,unknown restaurant in QUEENS
MRS. GEORGIA,unknown,QUEENS,40.76197577132,-73.91851534739,restaurant,unknown restaurant in QUEENS
MOODY TONGUE PIZZA,unknown,MANHATTAN,40.72723848768,-73.98444256796,restaurant,unknown restaurant in MANHATTAN
HAMS SUSHI,unknown,QUEENS,40.7399274278,-73.94722019586,restaurant,unknown restaurant in QUEENS
Chilo's,unknown,BROOKLYN,40.68834635796,-73.9570978776,restaurant,unknown restaurant in BROOKLYN
MASALA KING,unknown,MANHATTAN,40.74746708561,-73.98229405694,restaurant,unknown restaurant in MANHATTAN
THE CHOCOLATE FACTORY,unknown,BROOKLYN,40.70985283615,-73.922705713,restaurant,unknown restaurant in BROOKLYN
KUMNESS INC.,unknown,MANHATTAN,40.85151325954,-73.92839628634,restaurant,unknown restaurant in MANHATTAN
ISLAND OYSTERS (Governors Island),unknown,MANHATTAN,40.70168790108,-74.01163112586,restaurant,unknown restaurant in MANHATTAN
MYSTTIK HOLIDAYS INC,unknown,MANHATTAN,40.75054190782,-73.98754102176,restaurant,unknown restaurant in MANHATTAN
SIGNATURE SEAFOOD & GRILL,unknown,QUEENS,40.67480294333,-73.73671258116,restaurant,unknown restaurant in QUEENS
KKINI,unknown,MANHATTAN,40.74740722394,-73.98609077806,restaurant,unknown restaurant in MANHATTAN
Hailey & Hannah's Lunch Runners,unknown,QUEENS,40.75186772288,-73.70281509697,restaurant,unknown restaurant in QUEENS
SOZO BOWERY LLC,unknown,MANHATTAN,40.72542772688,-73.99212769234,restaurant,unknown restaurant in MANHATTAN
WARA,unknown,MANHATTAN,40.72532844311,-73.98695046091,restaurant,unknown restaurant in MANHATTAN
WATER STREET MARKETPLACE INC.,unknown,MANHATTAN,40.7285514421,-74.00475896536,restaurant,unknown restaurant in MANHATTAN
MIYABI SUSHI,unknown,MANHATTAN,40.74751416322,-73.98523902195,restaurant,unknown restaurant in MANHATTAN
MINERVA'S PLACE LLC,unknown,QUEENS,40.69767225948,-73.90209526263,restaurant,unknown restaurant in QUEENS
JERICHO CHEMISTS INC,unknown,QUEENS,40.72557754325,-73.71999800554,restaurant,unknown restaurant in QUEENS
TOZTON,latin american,QUEENS,40.75813491806,-73.91720977195,restaurant,latin american restaurant in QUEENS
BOIL & BITE,unknown,BROOKLYN,40.71819070767,-73.95832316216,restaurant,unknown restaurant in BROOKLYN
REYNA,unknown,MANHATTAN,40.73502625333,-73.99342917266,restaurant,unknown restaurant in MANHATTAN
SUKA SUSHI,unknown,MANHATTAN,40.74077279495,-73.98353361818,restaurant,unknown restaurant in MANHATTAN
CASABUELA CAFE,unknown,BROOKLYN,40.71511712706,-73.95989425846,restaurant,unknown restaurant in BROOKLYN
COMMON MEADOWS CREAMERY,unknown,MANHATTAN,40.71864009423,-73.99536439911,restaurant,unknown restaurant in MANHATTAN
ELITE LAB LLC,unknown,QUEENS,40.69274388403,-73.75836088271,restaurant,unknown restaurant in QUEENS
SHO TSE,unknown,MANHATTAN,40.73316260653,-74.00566496941,restaurant,unknown restaurant in MANHATTAN
GLOBAL PROMINENT TRADING CORPORATION,unknown,QUEENS,40.74719586468,-73.92341650594,restaurant,unknown restaurant in QUEENS
MARANI,unknown,QUEENS,40.73118653954,-73.860303067,restaurant,unknown restaurant in QUEENS
THE PINCHO TRUCK,unknown,MANHATTAN,40.70626329736,-74.01290873417,restaurant,unknown restaurant in MANHATTAN
BOLZOT,unknown,MANHATTAN,40.71156953334,-73.99452444137,restaurant,unknown restaurant in MANHATTAN
MACC,unknown,MANHATTAN,40.79882472493,-73.96187348288,restaurant,unknown restaurant in MANHATTAN
JFK19 FL 12,unknown,MANHATTAN,40.75355632501,-73.99881251737,restaurant,unknown restaurant in MANHATTAN
UPSIDE PIZZA,unknown,MANHATTAN,40.70583552358,-74.00851559793,restaurant,unknown restaurant in MANHATTAN
CHIMI LOS PRIMOS KITCHEN LLC,unknown,QUEENS,40.76656844239,-73.90512353211,restaurant,unknown restaurant in QUEENS
MIRU,unknown,MANHATTAN,40.74308199601,-74.00865029375,restaurant,unknown restaurant in MANHATTAN
ART MIDTOWN,unknown,MANHATTAN,40.75531825748,-73.99306621671,restaurant,unknown restaurant in MANHATTAN
NILI LOTAN MEATPACKING LLC,unknown,MANHATTAN,40.71741007652,-74.01021977747,restaurant,unknown restaurant in MANHATTAN
SUSHI HEIGHTS,unknown,MANHATTAN,40.85170530058,-73.92825149011,restaurant,unknown restaurant in MANHATTAN
FORTUNA,unknown,MANHATTAN,40.73247233733,-73.98161610244,restaurant,unknown restaurant in MANHATTAN
VILLAGE KITCHEN,unknown,BROOKLYN,40.71374761327,-73.935986522,restaurant,unknown restaurant in BROOKLYN
VESTRY RESTAURANT,unknown,MANHATTAN,40.72560903132,-74.00525302991,restaurant,unknown restaurant in MANHATTAN
African Restaurant Le Dakar,unknown,BRONX,40.81495305295,-73.91967494298,restaurant,unknown restaurant in BRONX
BUN & BONE INC.,unknown,QUEENS,40.7896283836,-73.81411011422,restaurant,unknown restaurant in QUEENS
PALENQUE HOME MADE COLOMBIAN FOOD INC,unknown,MANHATTAN,40.75406823942,-73.98232117075,restaurant,unknown restaurant in MANHATTAN
LEBRON CAFE,unknown,MANHATTAN,40.86247970276,-73.9179325852,restaurant,unknown restaurant in MANHATTAN
KAO BEI CAN YIN INC.,unknown,MANHATTAN,40.75054190782,-73.98754102176,restaurant,unknown restaurant in MANHATTAN
CHOCLATE ON TAP,unknown,MANHATTAN,40.73660979179,-73.99067937838,restaurant,unknown restaurant in MANHATTAN
GLACKS BAR AND GRILL,unknown,BRONX,40.81887014419,-73.92849657775,restaurant,unknown restaurant in BRONX
SLIK COPENHAGEN LLC,unknown,MANHATTAN,40.72950535736,-73.98232410428,restaurant,unknown restaurant in MANHATTAN
10:am Breakfast Bar,unknown,BROOKLYN,40.64106922319,-73.98583918181,restaurant,unknown restaurant in BROOKLYN
NO CHEWING ALLOWED!,unknown,MANHATTAN,40.75054190782,-73.98754102176,restaurant,unknown restaurant in MANHATTAN
Relish Catereers LTD,unknown,BRONX,40.81020218032,-73.92840116471,restaurant,unknown restaurant in BRONX
HOLY COW BURGERS,unknown,QUEENS,40.7589367544,-73.93480588188,restaurant,unknown restaurant in QUEENS
PHOENIX,unknown,MANHATTAN,40.73020796737,-73.98200279627,restaurant,unknown restaurant in MANHATTAN
SAN TEST,unknown,MANHATTAN,40.70210514444,-74.01124890217,restaurant,unknown restaurant in MANHATTAN
BETTY JO'S ICE CREAM,unknown,BROOKLYN,40.69169932174,-73.9852946982,restaurant,unknown restaurant in BROOKLYN
DELICIOUS SOUL FOOD,unknown,BRONX,40.81974461029,-73.92673972883,restaurant,unknown restaurant in BRONX
THE NEW GREEN CAFE INC,unknown,QUEENS,40.75726583621,-73.93120156062,restaurant,unknown restaurant in QUEENS
GANGJONG THUNPA PHUNSHI INC,unknown,QUEENS,40.74323459766,-73.88357619918,restaurant,unknown restaurant in QUEENS
PICKLE ME PETE/KNOT HOUSE,unknown,MANHATTAN,40.75406823942,-73.98232117075,restaurant,unknown restaurant in MANHATTAN
THE CAGE,unknown,QUEENS,40.70066429606,-73.89612209838,restaurant,unknown restaurant in QUEENS
GOLDEN PIG KOREAN BBQ INC,unknown,QUEENS,40.76489216317,-73.81215421356,restaurant,unknown restaurant in QUEENS
"SUMMERVILLE ENTERPRISES, INC.",unknown,MANHATTAN,40.80141520567,-73.96021770882,restaurant,unknown restaurant in MANHATTAN
ZAZU MEDITERRANEAN STREET FOOD,unknown,MANHATTAN,40.75104905549,-73.98266485226,restaurant,unknown restaurant in MANHATTAN
KUU,japanese,MANHATTAN,40.76566385155,-73.95756772486,restaurant,japanese restaurant in MANHATTAN
SHAKING CRAB,unknown,BRONX,40.85575213268,-73.86766072125,restaurant,unknown restaurant in BRONX
BROOKLYN BATHHOUSE,unknown,BROOKLYN,40.65513826323,-73.95975025375,restaurant,unknown restaurant in BROOKLYN
"JAMOBK, LLC",unknown,BROOKLYN,40.68487584376,-73.95420479148,restaurant,unknown restaurant in BROOKLYN
TERRIFIC WINGS TACOS & THINGS,unknown,MANHATTAN,40.79821692184,-73.9398057275,restaurant,unknown restaurant in MANHATTAN
SETTEPANI,unknown,MANHATTAN,40.79553135702,-73.95519020351,restaurant,unknown restaurant in MANHATTAN
CORA BAR-RESTAURANT,unknown,QUEENS,40.7499469307,-73.88224346448,restaurant,unknown restaurant in QUEENS
FRED'S DOG HOUSE,unknown,BROOKLYN,40.71239833189,-73.95588116181,restaurant,unknown restaurant in BROOKLYN
SUSHI COUNTER,unknown,BROOKLYN,40.71656607148,-73.95906369061,restaurant,unknown restaurant in BROOKLYN
